y,x,street_count,highway,geometry
9.8977138,78.1025697,3,,POINT (78.1025697 9.8977138)
9.8977543,78.1031103,1,,POINT (78.1031103 9.8977543)
9.9732816,78.1678347,3,,POINT (78.1678347 9.9732816)
9.9723984,78.1674135,3,,POINT (78.1674135 9.9723984)
9.9721184,78.1680089,3,,POINT (78.1680089 9.9721184)
9.9727048,78.1675556,4,,POINT (78.1675556 9.9727048)
9.9723958,78.1681511,3,,POINT (78.1681511 9.9723958)
9.9729969,78.1677087,3,,POINT (78.1677087 9.9729969)
9.9727154,78.1683013,3,,POINT (78.1683013 9.9727154)
9.892493,78.078499,3,,POINT (78.078499 9.892493)
9.8924912,78.0776437,1,,POINT (78.0776437 9.8924912)
9.8919218,78.0780595,1,,POINT (78.0780595 9.8919218)
9.9028602,78.1550223,4,,POINT (78.1550223 9.9028602)
9.9030442,78.1541265,1,,POINT (78.1541265 9.9030442)
9.8974905,78.0803085,3,,POINT (78.0803085 9.8974905)
9.8964253,78.0814787,3,,POINT (78.0814787 9.8964253)
9.9638815,78.1029841,3,,POINT (78.1029841 9.9638815)
9.9637904,78.1042019,3,,POINT (78.1042019 9.9637904)
9.9633584,78.1041723,3,,POINT (78.1041723 9.9633584)
9.9481352,78.1294197,3,,POINT (78.1294197 9.9481352)
9.9481152,78.1306218,3,,POINT (78.1306218 9.9481152)
9.9452302,78.1304526,4,,POINT (78.1304526 9.9452302)
9.9448347,78.130914,3,,POINT (78.130914 9.9448347)
9.9440626,78.1323662,3,,POINT (78.1323662 9.9440626)
9.9440711,78.1337336,3,,POINT (78.1337336 9.9440711)
9.945628,78.133779,3,,POINT (78.133779 9.945628)
9.944564,78.135313,3,,POINT (78.135313 9.944564)
9.9463403,78.1373945,3,,POINT (78.1373945 9.9463403)
9.9522449,78.1311924,3,,POINT (78.1311924 9.9522449)
9.9486858,78.1387452,3,,POINT (78.1387452 9.9486858)
9.949062,78.1376927,3,,POINT (78.1376927 9.949062)
9.9495246,78.1379253,3,,POINT (78.1379253 9.9495246)
9.9501919,78.1386523,4,,POINT (78.1386523 9.9501919)
9.9498018,78.1393389,3,,POINT (78.1393389 9.9498018)
9.9520379,78.1377722,3,,POINT (78.1377722 9.9520379)
9.9513903,78.1375421,3,,POINT (78.1375421 9.9513903)
9.9517827,78.1362697,3,,POINT (78.1362697 9.9517827)
9.9522739,78.1363824,3,,POINT (78.1363824 9.9522739)
9.9514035,78.1361827,3,,POINT (78.1361827 9.9514035)
9.9512023,78.1368557,3,,POINT (78.1368557 9.9512023)
9.9506977,78.1386135,1,,POINT (78.1386135 9.9506977)
9.9510209,78.1387943,1,,POINT (78.1387943 9.9510209)
9.9361849,78.0946501,1,,POINT (78.0946501 9.9361849)
9.9364533,78.0947962,3,,POINT (78.0947962 9.9364533)
9.9360249,78.0954547,3,,POINT (78.0954547 9.9360249)
9.938476,78.0914175,3,,POINT (78.0914175 9.938476)
9.9393918,78.0917006,4,,POINT (78.0917006 9.9393918)
9.9381291,78.0912998,3,,POINT (78.0912998 9.9381291)
9.9384896,78.0913025,3,,POINT (78.0913025 9.9384896)
9.9387099,78.0877716,3,,POINT (78.0877716 9.9387099)
9.9405723,78.0856243,3,,POINT (78.0856243 9.9405723)
9.941695,78.087096,3,,POINT (78.087096 9.941695)
9.9415482,78.0874635,3,,POINT (78.0874635 9.9415482)
9.9423863,78.0884294,1,,POINT (78.0884294 9.9423863)
9.941093,78.0909821,4,,POINT (78.0909821 9.941093)
9.9408707,78.0916764,4,,POINT (78.0916764 9.9408707)
9.9404096,78.090806,4,,POINT (78.090806 9.9404096)
9.940247,78.0913603,1,,POINT (78.0913603 9.940247)
9.9405821,78.0901851,1,,POINT (78.0901851 9.9405821)
9.9401206,78.0907381,3,,POINT (78.0907381 9.9401206)
9.9399554,78.0912631,1,,POINT (78.0912631 9.9399554)
9.9372606,78.0901796,1,,POINT (78.0901796 9.9372606)
9.9399828,78.0858881,3,,POINT (78.0858881 9.9399828)
9.9399877,78.0863608,3,,POINT (78.0863608 9.9399877)
9.9414715,78.090311,1,,POINT (78.090311 9.9414715)
9.9477759,78.0877432,3,,POINT (78.0877432 9.9477759)
9.9485575,78.0866624,3,,POINT (78.0866624 9.9485575)
9.9482583,78.0865461,3,,POINT (78.0865461 9.9482583)
9.9476669,78.0862907,3,,POINT (78.0862907 9.9476669)
9.9479503,78.0864131,3,,POINT (78.0864131 9.9479503)
9.9474854,78.08763,3,,POINT (78.08763 9.9474854)
9.9468942,78.0873996,4,,POINT (78.0873996 9.9468942)
9.9470377,78.0860362,1,,POINT (78.0860362 9.9470377)
9.9465137,78.0862058,3,,POINT (78.0862058 9.9465137)
9.9461891,78.0871325,4,,POINT (78.0871325 9.9461891)
9.9459958,78.0876973,3,,POINT (78.0876973 9.9459958)
9.9466114,78.0886683,4,,POINT (78.0886683 9.9466114)
9.9464159,78.0893898,3,,POINT (78.0893898 9.9464159)
9.9468579,78.0896124,3,,POINT (78.0896124 9.9468579)
9.9464503,78.0881211,1,,POINT (78.0881211 9.9464503)
9.9466991,78.0879306,3,,POINT (78.0879306 9.9466991)
9.9471081,78.0880514,1,,POINT (78.0880514 9.9471081)
9.9493936,78.0830348,3,,POINT (78.0830348 9.9493936)
9.9503712,78.0831339,3,,POINT (78.0831339 9.9503712)
9.9509633,78.0833305,1,,POINT (78.0833305 9.9509633)
9.9518515,78.0819952,3,,POINT (78.0819952 9.9518515)
9.9519979,78.0815521,1,,POINT (78.0815521 9.9519979)
9.9538606,78.0842347,3,,POINT (78.0842347 9.9538606)
9.9545429,78.0845399,3,,POINT (78.0845399 9.9545429)
9.9545216,78.0847508,1,,POINT (78.0847508 9.9545216)
9.9541112,78.0846537,1,,POINT (78.0846537 9.9541112)
9.9542202,78.0843827,4,,POINT (78.0843827 9.9542202)
9.9543839,78.0838718,1,,POINT (78.0838718 9.9543839)
9.954078,78.0836436,1,,POINT (78.0836436 9.954078)
9.9539732,78.0839287,3,,POINT (78.0839287 9.9539732)
9.9543143,78.0840653,4,,POINT (78.0840653 9.9543143)
9.9121659,78.113789,4,,POINT (78.113789 9.9121659)
9.912369,78.1138033,3,,POINT (78.1138033 9.912369)
9.9120754,78.1149199,3,,POINT (78.1149199 9.9120754)
9.9097216,78.1157656,3,,POINT (78.1157656 9.9097216)
9.9087089,78.1157665,3,,POINT (78.1157665 9.9087089)
9.911508,78.1162749,3,,POINT (78.1162749 9.911508)
9.9106193,78.1169392,1,,POINT (78.1169392 9.9106193)
9.9151528,78.1158657,3,,POINT (78.1158657 9.9151528)
9.9199533,78.1148954,3,,POINT (78.1148954 9.9199533)
9.9200602,78.1156607,3,,POINT (78.1156607 9.9200602)
9.9247193,78.118166,3,,POINT (78.118166 9.9247193)
9.9241915,78.1182409,4,,POINT (78.1182409 9.9241915)
9.9237553,78.1182879,4,,POINT (78.1182879 9.9237553)
9.9229826,78.1183399,3,,POINT (78.1183399 9.9229826)
9.9236616,78.1188861,3,,POINT (78.1188861 9.9236616)
9.9235252,78.1195339,3,,POINT (78.1195339 9.9235252)
9.9178597,78.1164634,3,,POINT (78.1164634 9.9178597)
9.9177089,78.1154487,3,,POINT (78.1154487 9.9177089)
9.9181608,78.1188436,3,,POINT (78.1188436 9.9181608)
9.9282146,78.1188427,1,,POINT (78.1188427 9.9282146)
9.9321811,78.1125888,3,,POINT (78.1125888 9.9321811)
9.9325888,78.1132364,3,,POINT (78.1132364 9.9325888)
9.9324526,78.1135625,1,,POINT (78.1135625 9.9324526)
9.9244087,78.1045155,3,,POINT (78.1045155 9.9244087)
9.9273524,78.1055327,1,,POINT (78.1055327 9.9273524)
9.9249518,78.1047042,3,,POINT (78.1047042 9.9249518)
9.930899,78.1030917,3,,POINT (78.1030917 9.930899)
9.9354228,78.0980293,3,,POINT (78.0980293 9.9354228)
9.9347776,78.0979482,3,,POINT (78.0979482 9.9347776)
9.8745049,78.1187226,3,,POINT (78.1187226 9.8745049)
9.8736041,78.1180381,3,,POINT (78.1180381 9.8736041)
9.8755132,78.1179521,4,,POINT (78.1179521 9.8755132)
9.8755317,78.1184814,3,,POINT (78.1184814 9.8755317)
9.875469,78.1167064,3,,POINT (78.1167064 9.875469)
9.8763093,78.1168897,3,,POINT (78.1168897 9.8763093)
9.8763756,78.1184766,3,,POINT (78.1184766 9.8763756)
9.8759925,78.1169124,3,,POINT (78.1169124 9.8759925)
9.8792754,78.1158045,3,,POINT (78.1158045 9.8792754)
9.8788511,78.1158169,4,,POINT (78.1158169 9.8788511)
9.878485,78.1161561,3,,POINT (78.1161561 9.878485)
9.8750697,78.1155635,3,,POINT (78.1155635 9.8750697)
9.8745142,78.1155794,1,,POINT (78.1155794 9.8745142)
9.8754097,78.1155566,3,,POINT (78.1155566 9.8754097)
9.8754004,78.1164378,1,,POINT (78.1164378 9.8754004)
9.875984,78.1159848,1,,POINT (78.1159848 9.875984)
9.8754052,78.1159849,4,,POINT (78.1159849 9.8754052)
9.875001,78.1159848,1,,POINT (78.1159848 9.875001)
9.8751506,78.1155619,3,,POINT (78.1155619 9.8751506)
9.8751508,78.1159849,4,,POINT (78.1159849 9.8751508)
9.8751508,78.1164822,1,,POINT (78.1164822 9.8751508)
9.8750728,78.1146386,1,,POINT (78.1146386 9.8750728)
9.8753474,78.1155579,3,,POINT (78.1155579 9.8753474)
9.875338,78.1146481,1,,POINT (78.1146481 9.875338)
9.8750163,78.1167062,1,,POINT (78.1167062 9.8750163)
9.8586505,78.0635877,3,,POINT (78.0635877 9.8586505)
9.8580829,78.0626038,3,,POINT (78.0626038 9.8580829)
9.8583814,78.0626637,4,,POINT (78.0626637 9.8583814)
9.8578362,78.0606297,3,,POINT (78.0606297 9.8578362)
9.8557147,78.0626203,3,,POINT (78.0626203 9.8557147)
9.8563676,78.0611633,3,,POINT (78.0611633 9.8563676)
9.8568546,78.0599885,3,,POINT (78.0599885 9.8568546)
9.8576908,78.0594273,3,,POINT (78.0594273 9.8576908)
9.8580715,78.0601155,3,,POINT (78.0601155 9.8580715)
9.8589352,78.0626736,3,,POINT (78.0626736 9.8589352)
9.8587861,78.0627122,3,,POINT (78.0627122 9.8587861)
9.8598137,78.0648621,3,,POINT (78.0648621 9.8598137)
9.8603283,78.0635481,3,,POINT (78.0635481 9.8603283)
9.859931,78.0638806,3,,POINT (78.0638806 9.859931)
9.8592368,78.0638139,3,,POINT (78.0638139 9.8592368)
9.8589837,78.0648719,4,,POINT (78.0648719 9.8589837)
9.8589053,78.0656114,3,,POINT (78.0656114 9.8589053)
9.8599667,78.0625805,3,,POINT (78.0625805 9.8599667)
9.8603892,78.0628674,3,,POINT (78.0628674 9.8603892)
9.8628421,78.0616981,3,,POINT (78.0616981 9.8628421)
9.8627757,78.0620695,3,,POINT (78.0620695 9.8627757)
9.8620571,78.0615808,4,,POINT (78.0615808 9.8620571)
9.8895039,78.075492,3,,POINT (78.075492 9.8895039)
9.8893836,78.0763261,3,,POINT (78.0763261 9.8893836)
9.8892557,78.0768308,3,,POINT (78.0768308 9.8892557)
9.8891093,78.0773332,1,,POINT (78.0773332 9.8891093)
9.8907624,78.076425,4,,POINT (78.076425 9.8907624)
9.8901193,78.0762969,1,,POINT (78.0762969 9.8901193)
9.8907231,78.0766332,4,,POINT (78.0766332 9.8907231)
9.8908654,78.0785903,3,,POINT (78.0785903 9.8908654)
9.8908549,78.0795893,1,,POINT (78.0795893 9.8908549)
9.8908598,78.0793746,4,,POINT (78.0793746 9.8908598)
9.8908639,78.0781793,3,,POINT (78.0781793 9.8908639)
9.8902028,78.0781281,1,,POINT (78.0781281 9.8902028)
9.8887815,78.0934551,3,,POINT (78.0934551 9.8887815)
9.888553,78.0936721,3,,POINT (78.0936721 9.888553)
9.8886003,78.0960266,3,,POINT (78.0960266 9.8886003)
9.888553,78.0960289,3,,POINT (78.0960289 9.888553)
9.8884941,78.0974617,3,,POINT (78.0974617 9.8884941)
9.8888737,78.0974692,3,,POINT (78.0974692 9.8888737)
9.8889403,78.0960101,3,,POINT (78.0960101 9.8889403)
9.8888515,78.0978358,3,,POINT (78.0978358 9.8888515)
9.8892127,78.0978582,3,,POINT (78.0978582 9.8892127)
9.889349,78.0959903,3,,POINT (78.0959903 9.889349)
9.8891544,78.0959997,3,,POINT (78.0959997 9.8891544)
9.88911,78.0954785,1,,POINT (78.0954785 9.88911)
9.8881213,78.0960309,3,,POINT (78.0960309 9.8881213)
9.8882219,78.0960399,3,,POINT (78.0960399 9.8882219)
9.8881906,78.0949556,1,,POINT (78.0949556 9.8881906)
9.8873988,78.0926143,3,,POINT (78.0926143 9.8873988)
9.8867763,78.092945,1,,POINT (78.092945 9.8867763)
9.8870253,78.0960791,3,,POINT (78.0960791 9.8870253)
9.8878316,78.0936706,1,,POINT (78.0936706 9.8878316)
9.8881866,78.0936713,3,,POINT (78.0936713 9.8881866)
9.8882012,78.0926784,1,,POINT (78.0926784 9.8882012)
9.8885951,78.0915085,1,,POINT (78.0915085 9.8885951)
9.8888334,78.0923033,1,,POINT (78.0923033 9.8888334)
9.8917074,78.0948109,1,,POINT (78.0948109 9.8917074)
9.8917173,78.0961161,3,,POINT (78.0961161 9.8917173)
9.8917134,78.0955956,3,,POINT (78.0955956 9.8917134)
9.8917083,78.0949392,3,,POINT (78.0949392 9.8917083)
9.8917108,78.0952649,3,,POINT (78.0952649 9.8917108)
9.8904722,78.0952157,1,,POINT (78.0952157 9.8904722)
9.8918824,78.0961096,3,,POINT (78.0961096 9.8918824)
9.8920186,78.0984785,3,,POINT (78.0984785 9.8920186)
9.8916307,78.0982556,4,,POINT (78.0982556 9.8916307)
9.8917706,78.0973432,1,,POINT (78.0973432 9.8917706)
9.8913183,78.0997521,3,,POINT (78.0997521 9.8913183)
9.8912162,78.099915,3,,POINT (78.099915 9.8912162)
9.8914852,78.0988918,3,,POINT (78.0988918 9.8914852)
9.8912329,78.0981658,3,,POINT (78.0981658 9.8912329)
9.8911005,78.0988043,4,,POINT (78.0988043 9.8911005)
9.8913729,78.0974134,1,,POINT (78.0974134 9.8913729)
9.8906143,78.098726,3,,POINT (78.098726 9.8906143)
9.8907919,78.0960648,3,,POINT (78.0960648 9.8907919)
9.8915457,78.0961228,3,,POINT (78.0961228 9.8915457)
9.8915582,78.0968784,1,,POINT (78.0968784 9.8915582)
9.8938476,78.0968282,4,,POINT (78.0968282 9.8938476)
9.8946876,78.0970247,3,,POINT (78.0970247 9.8946876)
9.8945723,78.0973591,3,,POINT (78.0973591 9.8945723)
9.8943987,78.0958527,3,,POINT (78.0958527 9.8943987)
9.894227,78.0968703,4,,POINT (78.0968703 9.894227)
9.8938032,78.0971473,3,,POINT (78.0971473 9.8938032)
9.8937805,78.0979014,3,,POINT (78.0979014 9.8937805)
9.8936721,78.0982105,3,,POINT (78.0982105 9.8936721)
9.8929021,78.0984548,3,,POINT (78.0984548 9.8929021)
9.8927483,78.098568,3,,POINT (78.098568 9.8927483)
9.8927509,78.0993319,1,,POINT (78.0993319 9.8927509)
9.8924079,78.0985271,3,,POINT (78.0985271 9.8924079)
9.8917721,78.0994355,3,,POINT (78.0994355 9.8917721)
9.8929471,78.0904587,3,,POINT (78.0904587 9.8929471)
9.8936179,78.0904908,3,,POINT (78.0904908 9.8936179)
9.8915167,78.0911627,1,,POINT (78.0911627 9.8915167)
9.8918726,78.0904483,3,,POINT (78.0904483 9.8918726)
9.8919199,78.0896816,1,,POINT (78.0896816 9.8919199)
9.8913864,78.0904384,3,,POINT (78.0904384 9.8913864)
9.8884359,78.09034,3,,POINT (78.09034 9.8884359)
9.8880056,78.090309,3,,POINT (78.090309 9.8880056)
9.8875097,78.0902214,1,,POINT (78.0902214 9.8875097)
9.8920015,78.094291,3,,POINT (78.094291 9.8920015)
9.891178,78.0942216,4,,POINT (78.0942216 9.891178)
9.8902957,78.094138,4,,POINT (78.094138 9.8902957)
9.8926985,78.0960545,3,,POINT (78.0960545 9.8926985)
9.8926816,78.0950331,3,,POINT (78.0950331 9.8926816)
9.8930648,78.0950297,1,,POINT (78.0950297 9.8930648)
9.8935527,78.0956056,3,,POINT (78.0956056 9.8935527)
9.8933228,78.0956036,3,,POINT (78.0956036 9.8933228)
9.8933258,78.0958837,3,,POINT (78.0958837 9.8933258)
9.8933924,78.094476,3,,POINT (78.094476 9.8933924)
9.893046,78.0931905,4,,POINT (78.0931905 9.893046)
9.8930905,78.0926724,1,,POINT (78.0926724 9.8930905)
9.8926686,78.0936043,3,,POINT (78.0936043 9.8926686)
9.8936851,78.0901586,3,,POINT (78.0901586 9.8936851)
9.8929904,78.0897859,3,,POINT (78.0897859 9.8929904)
9.8938052,78.0898204,3,,POINT (78.0898204 9.8938052)
9.8924344,78.0904386,3,,POINT (78.0904386 9.8924344)
9.8925254,78.0904422,3,,POINT (78.0904422 9.8925254)
9.8925018,78.0912048,1,,POINT (78.0912048 9.8925018)
9.8948026,78.0842668,3,,POINT (78.0842668 9.8948026)
9.896258,78.0791369,3,,POINT (78.0791369 9.896258)
9.8988678,78.0786113,3,,POINT (78.0786113 9.8988678)
9.8988001,78.0789305,3,,POINT (78.0789305 9.8988001)
9.899573,78.0784304,1,,POINT (78.0784304 9.899573)
9.8968217,78.0768682,3,,POINT (78.0768682 9.8968217)
9.9025602,78.0812773,1,,POINT (78.0812773 9.9025602)
9.9032283,78.0810122,1,,POINT (78.0810122 9.9032283)
9.8918973,78.1267442,3,,POINT (78.1267442 9.8918973)
9.8915649,78.1267333,1,,POINT (78.1267333 9.8915649)
9.8936859,78.1251548,1,,POINT (78.1251548 9.8936859)
9.8934648,78.1254915,1,,POINT (78.1254915 9.8934648)
9.8936941,78.1247242,3,,POINT (78.1247242 9.8936941)
9.8934914,78.1247273,3,,POINT (78.1247273 9.8934914)
9.8930591,78.1223032,3,,POINT (78.1223032 9.8930591)
9.8943584,78.1238396,3,,POINT (78.1238396 9.8943584)
9.8939962,78.1242902,3,,POINT (78.1242902 9.8939962)
9.8937027,78.1242715,3,,POINT (78.1242715 9.8937027)
9.8946787,78.1230571,3,,POINT (78.1230571 9.8946787)
9.8959137,78.1229948,3,,POINT (78.1229948 9.8959137)
9.8958376,78.1236813,3,,POINT (78.1236813 9.8958376)
9.8975996,78.1225228,1,,POINT (78.1225228 9.8975996)
9.8975626,78.1228259,1,,POINT (78.1228259 9.8975626)
9.8978772,78.1237528,3,,POINT (78.1237528 9.8978772)
9.8978978,78.1240689,3,,POINT (78.1240689 9.8978978)
9.9013042,78.1235071,1,,POINT (78.1235071 9.9013042)
9.9026343,78.1229172,3,,POINT (78.1229172 9.9026343)
9.902539,78.1229139,1,,POINT (78.1229139 9.902539)
9.9021346,78.1228243,3,,POINT (78.1228243 9.9021346)
9.9012721,78.1227911,3,,POINT (78.1227911 9.9012721)
9.9227196,78.1125156,3,,POINT (78.1125156 9.9227196)
9.9184059,78.1234649,3,,POINT (78.1234649 9.9184059)
9.9178406,78.1241558,3,,POINT (78.1241558 9.9178406)
9.9039392,78.1586806,3,,POINT (78.1586806 9.9039392)
9.9045752,78.1590413,3,,POINT (78.1590413 9.9045752)
9.9046005,78.1578118,3,,POINT (78.1578118 9.9046005)
9.9067401,78.1557092,3,,POINT (78.1557092 9.9067401)
9.9061705,78.1554413,3,,POINT (78.1554413 9.9061705)
9.908526,78.1520129,1,,POINT (78.1520129 9.908526)
9.9074102,78.1488768,3,,POINT (78.1488768 9.9074102)
9.907461,78.1480008,1,,POINT (78.1480008 9.907461)
9.9061117,78.14699,1,,POINT (78.14699 9.9061117)
9.9022785,78.1419426,3,,POINT (78.1419426 9.9022785)
9.9011559,78.1414957,3,,POINT (78.1414957 9.9011559)
9.8998894,78.1410494,1,,POINT (78.1410494 9.8998894)
9.9012978,78.1415528,3,,POINT (78.1415528 9.9012978)
9.8999546,78.1414382,1,,POINT (78.1414382 9.8999546)
9.9006627,78.1417492,3,,POINT (78.1417492 9.9006627)
9.9003202,78.14226,1,,POINT (78.14226 9.9003202)
9.9015867,78.1422865,1,,POINT (78.1422865 9.9015867)
9.9023445,78.1426636,3,,POINT (78.1426636 9.9023445)
9.9019343,78.143343,1,,POINT (78.143343 9.9019343)
9.9013553,78.1410534,3,,POINT (78.1410534 9.9013553)
9.9017435,78.140428,1,,POINT (78.140428 9.9017435)
9.9016282,78.1406405,3,,POINT (78.1406405 9.9016282)
9.9014913,78.1398965,1,,POINT (78.1398965 9.9014913)
9.9028337,78.1403203,1,,POINT (78.1403203 9.9028337)
9.9026525,78.1406067,3,,POINT (78.1406067 9.9026525)
9.9035818,78.1407205,1,,POINT (78.1407205 9.9035818)
9.9026742,78.1408717,3,,POINT (78.1408717 9.9026742)
9.9033509,78.1409523,1,,POINT (78.1409523 9.9033509)
9.9017133,78.1423519,3,,POINT (78.1423519 9.9017133)
9.9013837,78.1429165,3,,POINT (78.1429165 9.9013837)
9.9011521,78.1432983,3,,POINT (78.1432983 9.9011521)
9.9012144,78.1433333,3,,POINT (78.1433333 9.9012144)
9.9008376,78.1439206,1,,POINT (78.1439206 9.9008376)
9.9014244,78.1445279,3,,POINT (78.1445279 9.9014244)
9.9011336,78.1443956,3,,POINT (78.1443956 9.9011336)
9.9000731,78.1442152,1,,POINT (78.1442152 9.9000731)
9.8995904,78.1424113,3,,POINT (78.1424113 9.8995904)
9.8976156,78.1389726,3,,POINT (78.1389726 9.8976156)
9.8974011,78.1397149,1,,POINT (78.1397149 9.8974011)
9.8988797,78.1341882,3,,POINT (78.1341882 9.8988797)
9.8987315,78.1336628,3,,POINT (78.1336628 9.8987315)
9.897957,78.1333209,3,,POINT (78.1333209 9.897957)
9.8992712,78.130093,1,,POINT (78.130093 9.8992712)
9.8991371,78.1327226,1,,POINT (78.1327226 9.8991371)
9.8943257,78.1335972,3,,POINT (78.1335972 9.8943257)
9.8943439,78.1329238,1,,POINT (78.1329238 9.8943439)
9.8942957,78.133904,1,,POINT (78.133904 9.8942957)
9.8961231,78.1326419,3,,POINT (78.1326419 9.8961231)
9.8960905,78.1338592,1,,POINT (78.1338592 9.8960905)
9.8978019,78.1355088,3,,POINT (78.1355088 9.8978019)
9.8969434,78.135434,3,,POINT (78.135434 9.8969434)
9.8967047,78.1357473,3,,POINT (78.1357473 9.8967047)
9.8949709,78.1353726,1,,POINT (78.1353726 9.8949709)
9.89557,78.1348051,1,,POINT (78.1348051 9.89557)
9.8947503,78.1365033,3,,POINT (78.1365033 9.8947503)
9.895078,78.1364917,3,,POINT (78.1364917 9.895078)
9.8954155,78.136997,1,,POINT (78.136997 9.8954155)
9.8955274,78.1378577,3,,POINT (78.1378577 9.8955274)
9.8945854,78.1373138,1,,POINT (78.1373138 9.8945854)
9.8938779,78.1388704,3,,POINT (78.1388704 9.8938779)
9.8935528,78.1386941,3,,POINT (78.1386941 9.8935528)
9.8930061,78.1387761,3,,POINT (78.1387761 9.8930061)
9.8896734,78.1189425,3,,POINT (78.1189425 9.8896734)
9.8883387,78.1187478,3,,POINT (78.1187478 9.8883387)
9.8902441,78.1190036,3,,POINT (78.1190036 9.8902441)
9.8898111,78.120897,1,,POINT (78.120897 9.8898111)
9.8899586,78.1189731,3,,POINT (78.1189731 9.8899586)
9.8897351,78.120367,1,,POINT (78.120367 9.8897351)
9.8897948,78.1199945,3,,POINT (78.1199945 9.8897948)
9.8894626,78.1202991,1,,POINT (78.1202991 9.8894626)
9.889351,78.1188955,3,,POINT (78.1188955 9.889351)
9.8892252,78.1203396,1,,POINT (78.1203396 9.8892252)
9.889586,78.1195113,1,,POINT (78.1195113 9.889586)
9.8898153,78.1214217,3,,POINT (78.1214217 9.8898153)
9.8888047,78.1214053,1,,POINT (78.1214053 9.8888047)
9.8890618,78.1214082,3,,POINT (78.1214082 9.8890618)
9.889036,78.1226367,1,,POINT (78.1226367 9.889036)
9.8892159,78.1227733,3,,POINT (78.1227733 9.8892159)
9.8892622,78.122068,1,,POINT (78.122068 9.8892622)
9.9747534,78.0366236,3,,POINT (78.0366236 9.9747534)
9.976056,78.0368689,3,,POINT (78.0368689 9.976056)
9.9751017,78.0365584,1,,POINT (78.0365584 9.9751017)
9.9766992,78.0354329,3,,POINT (78.0354329 9.9766992)
9.976336,78.0343961,3,,POINT (78.0343961 9.976336)
9.9751026,78.0341711,3,,POINT (78.0341711 9.9751026)
9.9749659,78.0348747,3,,POINT (78.0348747 9.9749659)
9.9752318,78.0349386,3,,POINT (78.0349386 9.9752318)
9.9751626,78.0358979,3,,POINT (78.0358979 9.9751626)
9.9804802,78.0349685,3,,POINT (78.0349685 9.9804802)
9.9787768,78.0345081,3,,POINT (78.0345081 9.9787768)
9.9797056,78.0347963,3,,POINT (78.0347963 9.9797056)
9.9512981,78.1440822,3,,POINT (78.1440822 9.9512981)
9.9544564,78.1572409,3,,POINT (78.1572409 9.9544564)
9.9559105,78.1584177,3,,POINT (78.1584177 9.9559105)
9.9550875,78.1579542,3,,POINT (78.1579542 9.9550875)
9.9542803,78.1576474,3,,POINT (78.1576474 9.9542803)
9.9545573,78.1582791,3,,POINT (78.1582791 9.9545573)
9.954372,78.1588248,3,,POINT (78.1588248 9.954372)
9.954302,78.1592213,1,,POINT (78.1592213 9.954302)
9.9541792,78.1581478,3,,POINT (78.1581478 9.9541792)
9.9561489,78.1522675,3,,POINT (78.1522675 9.9561489)
9.9541159,78.1533486,3,,POINT (78.1533486 9.9541159)
9.9515123,78.1477764,3,,POINT (78.1477764 9.9515123)
9.9511118,78.1481662,4,,POINT (78.1481662 9.9511118)
9.9567271,78.1149841,3,,POINT (78.1149841 9.9567271)
9.958401,78.113644,4,,POINT (78.113644 9.958401)
9.957991,78.1140585,1,,POINT (78.1140585 9.957991)
9.9578223,78.1151752,3,,POINT (78.1151752 9.9578223)
9.9574308,78.1154151,1,,POINT (78.1154151 9.9574308)
9.9574684,78.1151135,4,,POINT (78.1151135 9.9574684)
9.9576217,78.1140775,3,,POINT (78.1140775 9.9576217)
9.9568095,78.1185716,3,,POINT (78.1185716 9.9568095)
9.9603293,78.1201267,3,,POINT (78.1201267 9.9603293)
9.9605252,78.119035,3,,POINT (78.119035 9.9605252)
9.960501,78.1193891,3,,POINT (78.1193891 9.960501)
9.9599887,78.1193915,4,,POINT (78.1193915 9.9599887)
9.9645176,78.1204293,1,,POINT (78.1204293 9.9645176)
9.9644353,78.1211754,3,,POINT (78.1211754 9.9644353)
9.9641425,78.1204397,1,,POINT (78.1204397 9.9641425)
9.9668643,78.1199594,3,,POINT (78.1199594 9.9668643)
9.9672046,78.1198029,3,,POINT (78.1198029 9.9672046)
9.9662273,78.1220966,3,,POINT (78.1220966 9.9662273)
9.9657999,78.1220678,3,,POINT (78.1220678 9.9657999)
9.965836,78.1216545,4,,POINT (78.1216545 9.965836)
9.9654768,78.1216025,3,,POINT (78.1216025 9.9654768)
9.9662748,78.121695,3,,POINT (78.121695 9.9662748)
9.9643278,78.122293,3,,POINT (78.122293 9.9643278)
9.9653664,78.1223488,3,,POINT (78.1223488 9.9653664)
9.9636543,78.1235338,1,,POINT (78.1235338 9.9636543)
9.9627288,78.1244164,3,,POINT (78.1244164 9.9627288)
9.9619753,78.123129,3,,POINT (78.123129 9.9619753)
9.9617133,78.1234044,3,,POINT (78.1234044 9.9617133)
9.9625288,78.1237373,1,,POINT (78.1237373 9.9625288)
9.9618603,78.1232486,3,,POINT (78.1232486 9.9618603)
9.9614175,78.1276306,4,,POINT (78.1276306 9.9614175)
9.9611104,78.1270871,3,,POINT (78.1270871 9.9611104)
9.9611075,78.1277327,3,,POINT (78.1277327 9.9611075)
9.9612759,78.1251497,1,,POINT (78.1251497 9.9612759)
9.9603715,78.1267057,3,,POINT (78.1267057 9.9603715)
9.9609456,78.1267396,3,,POINT (78.1267396 9.9609456)
9.9605931,78.1267196,4,,POINT (78.1267196 9.9605931)
